"# ""The 3DSC_ICSD without the ICSD data except for the ICSD ID.""",,,
formula_sc,tc,database_id_2,synth_doped
Cu0.975La2Li0.025O4,0,ICSD-78194,True
Cu0.975La2Li0.025O4,0,ICSD-173891,True
Cu0.975La2Li0.025O4,0,ICSD-78295,True
Cu0.975La2Li0.025O4,0,ICSD-74145,True
Cu0.975La2Li0.025O4,0,ICSD-78298,True
Cu0.975La2Li0.025O4,0,ICSD-78289,True
Cu0.975La2Li0.025O4,0,ICSD-78288,True
Cu0.975La2Li0.025O4,0,ICSD-71795,True
Cu0.975La2Li0.025O4,0,ICSD-78292,True
Cu0.975La2Li0.025O4,0,ICSD-173893,True
Cu0.975La2Li0.025O4,0,ICSD-78293,True
Cu0.975La2V0.025O4.032,40,ICSD-69313,True
Cu0.975La2V0.025O4.032,40,ICSD-89196,True
Cu0.975La2V0.025O4.032,40,ICSD-94564,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-74151,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-63482,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-39230,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78258,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78306,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78230,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-63318,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78236,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-74148,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-56527,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78248,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78213,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78256,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-75760,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78214,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78216,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78307,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-75763,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78197,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78215,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78302,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-56526,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-63317,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78304,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-69285,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78303,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78252,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78244,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-74149,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-75761,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-74152,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78305,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-74147,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78234,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78201,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78235,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78259,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-65872,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78218,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-69283,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-74153,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-69284,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-74146,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78209,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-78301,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-65847,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-63319,True
Cu0.976La1.85Sr0.15Zn0.024O4,6.6,ICSD-69282,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-74151,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-63482,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-39230,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78258,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78306,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78230,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-63318,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78236,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-74148,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-56527,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78248,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78213,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78256,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-75760,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78214,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78216,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78307,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-75763,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78197,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78215,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78302,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-56526,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-63317,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78304,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-69285,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78303,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78252,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78244,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-74149,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-75761,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-74152,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78305,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-74147,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78234,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78201,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78235,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78259,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78218,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-69283,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-74153,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-69284,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-74146,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78209,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-78301,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-65847,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-63319,True
Cu0.977Ga0.023La1.85Sr0.15O4,0.9,ICSD-69282,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-74151,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-63482,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-39230,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78258,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78306,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78230,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-63318,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78236,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-74148,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-56527,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78248,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78213,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78256,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-75760,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78214,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78216,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78307,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-75763,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78197,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78215,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78302,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-56526,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-63317,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78304,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-69285,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78303,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78252,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78244,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-74149,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-75761,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-74152,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78305,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-74147,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78234,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78201,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78235,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78259,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-65872,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78218,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-69283,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-74153,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-69284,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-74146,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78209,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-78301,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-65847,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-63319,True
Cu0.978La1.85Sr0.15Zn0.022O4,10.8,ICSD-69282,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-74151,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-63482,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-39230,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78258,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78306,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78230,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-63318,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78236,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-74148,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-56527,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78248,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78213,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78256,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-75760,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78214,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78216,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78307,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-75763,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78197,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78215,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78302,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-56526,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-63317,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78304,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-69285,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78303,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78252,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78244,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-74149,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-75761,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-74152,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78305,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-74147,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78234,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78201,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78235,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78259,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-65872,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78218,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-69283,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-74153,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-69284,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-74146,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78209,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-78301,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-65847,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-63319,True
Cu0.978La1.8Sr0.2Zn0.022O4,15.7,ICSD-69282,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-74151,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-63482,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-39230,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78258,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78306,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78230,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-63318,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78236,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-74148,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-56527,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78248,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78213,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78256,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-75760,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78214,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78216,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78307,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-75763,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78197,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78215,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78302,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-56526,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-63317,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78304,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-69285,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78303,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78252,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78244,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-74149,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-75761,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-74152,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78305,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-74147,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78234,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78201,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78235,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78259,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78218,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-69283,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-74153,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-69284,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-74146,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78209,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-78301,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-65847,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-63319,True
Cu0.97Fe0.03La1.82Sr0.18O4,29,ICSD-69282,True
Cu0.97La0.1Sr0.9Zn0.03O2,38,ICSD-41359,True
Cu0.97La0.1Sr0.9Zn0.03O2,38,ICSD-41986,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-74151,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-63482,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-39230,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78258,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78306,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78230,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-63318,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78236,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-74148,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-56527,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78248,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78213,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78256,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-75760,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78214,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78216,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78307,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-75763,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78197,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78215,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78302,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-56526,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-63317,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78304,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-69285,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78303,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78252,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78244,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-74149,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-75761,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-74152,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78305,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-74147,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78234,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78201,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78235,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78259,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78218,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-69283,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-74153,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-69284,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-74146,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78209,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-78301,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-65847,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-63319,True
Cu0.97La1.73Ru0.03Sr0.27O4,14.1,ICSD-69282,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-74151,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-63482,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-39230,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78258,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78306,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78230,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-63318,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78236,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-74148,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-56527,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78248,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78213,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78256,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-75760,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78214,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78216,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78307,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-75763,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78197,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78215,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78302,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-56526,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-63317,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78304,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-69285,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78303,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78252,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78244,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-74149,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-75761,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-74152,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78305,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-74147,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78234,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78201,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78235,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78259,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78218,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-69283,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-74153,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-69284,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-74146,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78209,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-78301,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-65847,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-63319,True
Cu0.97La1.75Ni0.03Sr0.25O4,4.7,ICSD-69282,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-74151,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-63482,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-39230,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78258,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78306,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78230,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-63318,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78236,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-74148,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-56527,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78248,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78213,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78256,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-75760,True
Cu0.97La1.75Ru0.03Sr0.25O4,15.3,ICSD-78214,True
